State,Latitude,Longitude,Date,SWE,Precipitation,Cumulative_Precipitation,Max_Temp,Min_Temp
ID,-111.6,42.05,16760,76,0,117,-0.8,-13.9
ID,-111.6,42.05,16759,69,8,109,0.6,-12.6
ID,-111.6,42.05,16758,48,20,89,1,-4.6
ID,-111.6,42.05,16757,48,0,89,-1.3,-5.7
ID,-111.6,42.05,16756,48,0,89,-2.5,-10.3
ID,-111.6,42.05,16755,48,0,89,-0.3,-8.9
ID,-111.69,43.21,16762,53,3,124,6.9,-6.9
ID,-111.69,43.21,16761,53,0,124,3.9,-8.6
ID,-111.69,43.21,16760,53,0,124,-0.1,-14.9
ID,-111.69,43.21,16759,56,0,124,1.7,-11.8
ID,-111.69,43.21,16758,30,23,102,2.6,-4.1
ID,-111.69,43.21,16757,30,0,102,1.4,-3.7
ID,-111.69,43.21,16756,28,3,99,-1.5,-9.4
ID,-111.69,43.21,16755,28,0,99,2,-9
ID,-111.3,42.56,16762,41,3,119,9.9,-8.5
ID,-111.3,42.56,16761,41,0,119,8.4,-11.8
ID,-111.3,42.56,16760,41,0,119,5.1,-16.2
ID,-111.3,42.56,16759,41,0,119,1.7,-14.7
ID,-111.3,42.56,16758,13,28,91,1.2,-3.4
ID,-111.3,42.56,16757,13,0,91,0.6,-5.2
ID,-111.3,42.56,16756,13,3,89,-1.3,-11.6
ID,-111.3,42.56,16755,13,0,89,1,-7
ID,-111.36,42.95,16762,48,0,127,7.1,-7
ID,-111.36,42.95,16761,48,0,127,1.6,-10
ID,-111.36,42.95,16760,48,3,124,-0.9,-17.2
ID,-111.36,42.95,16759,48,3,122,1.9,-15.9
ID,-111.36,42.95,16758,23,20,102,1.9,-4.7
ID,-111.36,42.95,16757,23,0,102,0.9,-4.1
ID,-111.36,42.95,16756,23,0,102,-1.4,-11.4
ID,-111.36,42.95,16755,23,0,102,0.9,-9.4
UT,-111.42,41.69,16762,61,0,71,6.4,-6
UT,-111.42,41.69,16761,61,0,71,3.7,-8.7
UT,-111.42,41.69,16760,61,3,69,-1.9,-13.8
UT,-111.42,41.69,16759,58,5,64,1,-12.8
UT,-111.42,41.69,16758,41,10,53,1,-4.8
UT,-111.42,41.69,16757,41,0,53,-0.8,-6.9
UT,-111.42,41.69,16756,41,0,53,-3.6,-9.9
UT,-111.42,41.69,16755,38,3,51,0.1,-8.7
UT,-111.63,41.9,16762,97,0,170,7.5,-1
UT,-111.63,41.9,16761,97,0,170,7.8,-3.7
UT,-111.63,41.9,16760,97,0,170,-0.7,-11
UT,-111.63,41.9,16759,76,23,147,0.1,-11
UT,-111.63,41.9,16758,36,36,112,0.3,-4.7
UT,-111.63,41.9,16757,33,3,109,-2.2,-6.2
UT,-111.63,41.9,16756,33,0,109,-2.8,-9.7
UT,-111.63,41.9,16755,33,0,109,1.5,-8.7
WY,-110.66,42.53,16762,99,0,109,3.5,-4.6
WY,-110.66,42.53,16761,99,3,107,0.5,-8.7
WY,-110.66,42.53,16760,99,3,104,-4.7,-16.2
WY,-110.66,42.53,16759,97,3,102,-1.6,-16.3
WY,-110.66,42.53,16758,56,33,69,-1.7,-9.2
WY,-110.66,42.53,16757,53,5,64,-4.5,-10.7
WY,-110.66,42.53,16756,51,3,61,-3.2,-11.8
WY,-110.66,42.53,16755,51,0,61,-1.7,-9.8
WY,-110.8,42.27,16762,43,5,74,4.9,-12.9
WY,-110.8,42.27,16761,43,0,74,3.4,-12.9
WY,-110.8,42.27,16760,43,0,74,-2.4,-20.7
WY,-110.8,42.27,16759,43,0,74,-0.3,-17.4
WY,-110.8,42.27,16758,20,20,53,-0.3,-5.6
WY,-110.8,42.27,16757,20,0,53,-3,-6.3
WY,-110.8,42.27,16756,20,0,53,-4.1,-10.4
WY,-110.8,42.27,16755,20,0,53,0.1,-8.3
WY,-110.91,42.51,16762,33,3,69,8.2,-2.2
WY,-110.91,42.51,16761,33,0,69,5.3,-7.5
WY,-110.91,42.51,16760,33,0,69,0.2,-13.3
WY,-110.91,42.51,16759,33,0,69,0.4,-12.5
WY,-110.91,42.51,16758,15,20,48,0.9,-5.9
WY,-110.91,42.51,16757,15,0,48,-0.5,-7
WY,-110.91,42.51,16756,15,0,48,-3.5,-10.7
WY,-110.91,42.51,16755,15,0,48,0,-6.7
ID,-114.42,43.77,16762,38,0,81,5.6,-9
ID,-114.42,43.77,16761,38,0,81,2.6,-10.2
ID,-114.42,43.77,16760,38,0,81,-1.2,-16.9
ID,-114.42,43.77,16759,38,0,81,-0.3,-14.8
ID,-114.42,43.77,16758,25,10,71,0.1,-9
ID,-114.42,43.77,16757,28,3,69,1.6,-8.8
ID,-114.42,43.77,16756,25,0,69,1.4,-8.4
ID,-114.42,43.77,16755,25,0,69,2,-9.5
ID,-115.35,43.27,16762,20,0,86,5.7,-3.3
ID,-115.35,43.27,16761,20,0,86,4.4,-6.5
ID,-115.35,43.27,16760,20,0,86,5.7,-8.7
ID,-115.35,43.27,16759,25,0,86,1.4,-7.4
ID,-115.35,43.27,16758,15,15,71,5.2,-3.4
ID,-115.35,43.27,16757,13,5,66,3.2,-3.6
ID,-115.35,43.27,16756,13,0,66,5,-2.8
ID,-115.35,43.27,16755,13,0,66,0.5,-4.2
ID,-114.83,43.48,16762,25,0,71,8.3,-4.9
ID,-114.83,43.48,16761,25,0,71,6.1,-9.5
ID,-114.83,43.48,16760,25,0,71,3.3,-11.5
ID,-114.83,43.48,16759,25,0,71,3.1,-9.8
ID,-114.83,43.48,16758,18,8,64,3.9,-4
ID,-114.83,43.48,16757,15,3,61,3.6,-4
ID,-114.83,43.48,16756,10,3,58,5.2,-3.9
ID,-114.83,43.48,16755,10,0,58,4.3,-5.2
ID,-115.23,44.3,16762,61,3,117,7.2,-11.3
ID,-115.23,44.3,16761,61,0,117,2.1,-13.8
ID,-115.23,44.3,16760,61,0,117,1.5,-18
ID,-115.23,44.3,16759,61,0,117,0.2,-17.1
ID,-115.23,44.3,16758,41,20,97,0.4,-13.2
ID,-115.23,44.3,16757,41,0,97,0.6,-13.3
ID,-115.23,44.3,16756,33,8,89,0.6,-8.4
ID,-115.23,44.3,16755,33,0,89,0,-12.3
ID,-113.94,43.74,16762,38,0,79,6.4,-7
ID,-113.94,43.74,16761,38,0,79,7.1,-11.8
ID,-113.94,43.74,16760,38,0,79,2.8,-20.2
ID,-113.94,43.74,16759,38,3,76,-2.9,-19.6
ID,-113.94,43.74,16758,30,8,69,2,-16.9
ID,-113.94,43.74,16757,33,0,69,-1.2,-15.6
ID,-113.94,43.74,16756,30,3,66,1.8,-15.6
ID,-113.94,43.74,16755,30,0,66,-3.2,-16
ID,-114.67,43.6,16762,81,0,124,6.6,0.4
ID,-114.67,43.6,16761,81,0,124,7.8,0.9
ID,-114.67,43.6,16760,81,0,124,2.5,-4.8
ID,-114.67,43.6,16759,81,0,124,-3.4,-9.9
ID,-114.67,43.6,16758,56,15,109,-0.2,-6.2
ID,-114.67,43.6,16757,51,3,107,-1.5,-7.8
ID,-114.67,43.6,16756,48,3,104,-0.7,-7.2
ID,-114.67,43.6,16755,48,0,104,-1.2,-8.6
ID,-114.67,43.88,16762,43,0,91,6.7,-11.8
ID,-114.67,43.88,16761,43,0,91,8.7,-11.8
ID,-114.67,43.88,16760,43,0,91,6.4,-19.6
ID,-114.67,43.88,16759,43,0,91,-1.7,-19.4
ID,-114.67,43.88,16758,25,18,74,0,-12.6
ID,-114.67,43.88,16757,25,0,74,0.3,-12.6
ID,-114.67,43.88,16756,20,3,71,3.4,-6.7
ID,-114.67,43.88,16755,23,0,71,1.4,-10.7
ID,-113.93,43.61,16762,13,3,61,8.3,-5.5
ID,-113.93,43.61,16761,13,0,61,7.5,-9.3
ID,-113.93,43.61,16760,13,0,61,2.5,-14.2
ID,-113.93,43.61,16759,13,0,61,3.5,-11.9
ID,-113.93,43.61,16758,8,5,56,1.1,-9.9
ID,-113.93,43.61,16757,5,3,53,4.4,-9.7
ID,-113.93,43.61,16756,0,5,48,2.8,-8.6
ID,-113.93,43.61,16755,0,0,48,3.9,-8.8
ID,-114.16,43.71,16762,38,3,99,4.7,-5.8
ID,-114.16,43.71,16761,38,0,99,5,-7.6
ID,-114.16,43.71,16760,38,0,99,2,-13.9
ID,-114.16,43.71,16759,38,0,99,-0.1,-13.4
ID,-114.16,43.71,16758,28,10,89,0.7,-11.6
ID,-114.16,43.71,16757,28,0,89,0.4,-11.5
ID,-114.16,43.71,16756,28,0,89,1.3,-10.4
ID,-114.16,43.71,16755,28,0,89,0.8,-11
ID,-115.44,44.05,16762,66,0,135,8.5,-0.5
ID,-115.44,44.05,16761,66,0,135,9.6,-1.5
ID,-115.44,44.05,16760,66,0,135,5.4,-7.4
ID,-115.44,44.05,16759,66,0,135,-0.5,-8
ID,-115.44,44.05,16758,46,20,114,2.8,-4.4
ID,-115.44,44.05,16757,41,5,109,1.6,-5.8
ID,-115.44,44.05,16756,36,5,104,1.8,-5
ID,-115.44,44.05,16755,33,3,102,-0.2,-6.5
ID,-114.26,43.82,16762,51,5,81,4.4,-7.1
ID,-114.26,43.82,16761,51,0,81,5.6,-10.2
ID,-114.26,43.82,16760,51,0,81,1.1,-15.5
ID,-114.26,43.82,16759,51,0,81,-3,-16.3
ID,-114.26,43.82,16758,38,10,71,-1.2,-14.2
ID,-114.26,43.82,16757,38,0,71,-1,-14.3
ID,-114.26,43.82,16756,30,8,64,0.7,-11.8
ID,-114.26,43.82,16755,30,0,64,-1.8,-13.1
ID,-115.57,43.51,16762,10,15,56,8.4,-5.5
ID,-115.57,43.51,16761,10,0,56,7.1,-9.6
ID,-115.57,43.51,16760,10,0,56,3.2,-10.7
ID,-115.57,43.51,16759,10,0,56,2.1,-6.5
ID,-115.57,43.51,16758,0,13,43,3.8,-3.7
ID,-115.57,43.51,16757,0,0,43,4.2,-3.6
ID,-115.57,43.51,16756,0,3,41,5.7,-2.8
ID,-115.57,43.51,16755,0,0,41,2.7,-2.1
ID,-114.21,43.86,16762,30,0,64,7.4,-12.4
ID,-114.21,43.86,16761,30,0,64,9.3,-13.6
ID,-114.21,43.86,16760,30,0,64,3.6,-21.8
ID,-114.21,43.86,16759,30,0,64,-1.9,-20.2
ID,-114.21,43.86,16758,25,5,58,2.3,-15.8
ID,-114.21,43.86,16757,25,0,58,0.4,-15.2
ID,-114.21,43.86,16756,20,3,56,3.1,-12.7
ID,-114.21,43.86,16755,20,0,56,-1.6,-13.9
ID,-115.24,43.76,16762,69,3,124,4.6,-0.6
ID,-115.24,43.76,16761,69,0,124,7.2,-0.3
ID,-115.24,43.76,16760,69,0,124,5,-6.7
ID,-115.24,43.76,16759,69,0,124,-2.3,-9.3
ID,-115.24,43.76,16758,46,25,99,1.3,-5.5
ID,-115.24,43.76,16757,43,3,97,0.6,-7.3
ID,-115.24,43.76,16756,43,0,97,0.9,-7.5
ID,-115.24,43.76,16755,43,0,97,-1.8,-7.9
ID,-115.66,44.29,16762,23,0,89,6.7,-7
ID,-115.66,44.29,16761,23,0,89,3,-9.6
ID,-115.66,44.29,16760,23,0,89,0.5,-14
ID,-115.66,44.29,16759,23,0,89,2.5,-10.8
ID,-115.66,44.29,16758,10,15,74,0.9,-4.8
ID,-115.66,44.29,16757,10,3,71,2.8,-5.4
ID,-115.66,44.29,16756,3,5,66,4,-3.6
ID,-115.66,44.29,16755,0,0,66,2,-4.2
ID,-114.71,43.87,16762,91,3,112,3.9,-3.7
ID,-114.71,43.87,16761,91,0,112,5.7,-4.7
ID,-114.71,43.87,16760,91,0,112,0.6,-11.5
ID,-114.71,43.87,16759,91,0,112,-4.5,-12.8
ID,-114.71,43.87,16758,74,18,94,-0.9,-9.8
ID,-114.71,43.87,16757,74,0,94,-1.8,-10.7
ID,-114.71,43.87,16756,71,3,91,-1.3,-9.3
ID,-114.71,43.87,16755,71,0,91,-4,-12
ID,-115.27,43.95,16762,30,0,107,10.1,-11
ID,-115.27,43.95,16761,30,0,107,13.8,-14.4
ID,-115.27,43.95,16760,30,0,107,8.9,-19.8
ID,-115.27,43.95,16759,30,0,107,5.3,-17.3
ID,-115.27,43.95,16758,10,23,84,2.3,-6.3
ID,-115.27,43.95,16757,10,0,84,4.3,-7.2
ID,-115.27,43.95,16756,0,10,74,3.9,-5.9
ID,-115.27,43.95,16755,0,0,74,3.2,-6.8
ID,-114.49,44.47,16762,79,0,99,5.6,-4.2
ID,-114.49,44.47,16761,79,0,99,7.2,-5.4
ID,-114.49,44.47,16760,79,0,99,2.1,-9.3
ID,-114.49,44.47,16759,79,0,99,-5.6,-15.6
ID,-114.49,44.47,16758,61,18,81,-1.8,-11.3
ID,-114.49,44.47,16757,61,0,81,-1.7,-11.9
ID,-114.49,44.47,16756,56,3,79,-0.4,-8.6
ID,-114.49,44.47,16755,56,0,79,-3.5,-13.9
ID,-113.97,43.63,16762,33,0,79,7.2,-1.5
ID,-113.97,43.63,16761,33,0,79,8.1,-2.9
ID,-113.97,43.63,16760,33,0,79,3.4,-9.2
ID,-113.97,43.63,16759,33,0,79,-0.3,-9.6
ID,-113.97,43.63,16758,25,10,69,0.7,-8.7
ID,-113.97,43.63,16757,25,0,69,1.9,-8.7
ID,-113.97,43.63,16756,20,3,66,1.6,-7.1
ID,-113.97,43.63,16755,20,0,66,-0.1,-8
ID,-115.44,43.63,16762,86,0,168,5.3,-6.2
ID,-115.44,43.63,16761,86,0,168,5.7,-8.6
ID,-115.44,43.63,16760,86,0,168,2.4,-13
ID,-115.44,43.63,16759,86,0,168,-2.3,-14.2
ID,-115.44,43.63,16758,64,20,147,2.4,-3.6
ID,-115.44,43.63,16757,56,10,137,0.6,-6.3
ID,-115.44,43.63,16756,48,3,135,1,-6.1
ID,-115.44,43.63,16755,48,3,132,-1.5,-9.6
ID,-114.85,43.8,16762,124,0,203,4.1,-1.3
ID,-114.85,43.8,16761,124,0,203,10,-3.1
ID,-114.85,43.8,16760,124,0,203,5.6,-8.6
ID,-114.85,43.8,16759,122,5,198,-5.1,-11.7
ID,-114.85,43.8,16758,97,38,160,-1,-8.5
ID,-114.85,43.8,16757,91,8,152,-1.3,-11.5
ID,-114.85,43.8,16756,86,8,145,-0.4,-8.2
ID,-114.85,43.8,16755,86,0,145,-3.9,-11.7
ID,-115.67,43.93,16762,84,0,168,5,-2.4
ID,-115.67,43.93,16761,84,0,168,2.7,-6
ID,-115.67,43.93,16760,84,0,168,-0.7,-11.1
ID,-115.67,43.93,16759,84,0,168,-0.8,-9.5
ID,-115.67,43.93,16758,53,30,137,1.7,-6.7
ID,-115.67,43.93,16757,43,10,127,1,-6.8
ID,-115.67,43.93,16756,36,8,119,1.1,-5.5
ID,-115.67,43.93,16755,36,0,119,-1.3,-6.3
MT,-110.93,45.87,16762,46,0,203,9.4,-3.3
MT,-110.93,45.87,16761,46,0,203,7.5,-2.4
MT,-110.93,45.87,16760,46,0,203,2.1,-6.6
MT,-110.93,45.87,16759,43,5,198,-4.3,-9.3
MT,-110.93,45.87,16758,38,5,193,-1.3,-5.1
MT,-110.93,45.87,16757,38,5,188,4.9,-5.1
MT,-110.93,45.87,16756,38,0,188,4.4,-5.5
MT,-110.93,45.87,16755,36,5,183,4.3,-6.2
MT,-111.96,45.6,16762,91,0,119,5.5,-0.5
MT,-111.96,45.6,16761,91,0,119,6.1,1
MT,-111.96,45.6,16760,89,0,119,3.1,-12.7
MT,-111.96,45.6,16759,89,0,119,-7.1,-17.4
MT,-111.96,45.6,16758,86,3,117,-2.9,-11.5
MT,-111.96,45.6,16757,84,5,112,0.3,-9.9
MT,-111.96,45.6,16756,84,3,109,1.1,-9.9
MT,-111.96,45.6,16755,84,0,109,-0.9,-13.7
MT,-110.94,45.89,16762,58,0,203,7.4,0.5
MT,-110.94,45.89,16761,58,0,203,5.9,0.1
MT,-110.94,45.89,16760,58,0,203,0.9,-10.1
MT,-110.94,45.89,16759,56,5,198,-5.7,-11.5
MT,-110.94,45.89,16758,51,5,193,-3.4,-7.6
MT,-110.94,45.89,16757,48,3,190,2.3,-7.3
MT,-110.94,45.89,16756,51,0,190,2.3,-7.4
MT,-110.94,45.89,16755,48,3,188,2.6,-8.2
MT,-111.43,45.27,16762,71,0,132,7.1,-4.4
MT,-111.43,45.27,16761,71,0,132,7.6,-5.6
MT,-111.43,45.27,16760,69,0,132,-0.3,-15.2
MT,-111.43,45.27,16759,66,5,127,-7.1,-15.8
MT,-111.43,45.27,16758,61,3,124,-4.5,-11.4
MT,-111.43,45.27,16757,58,5,119,0.1,-10.5
MT,-111.43,45.27,16756,56,3,117,0.3,-13.9
MT,-111.43,45.27,16755,53,3,114,-1.8,-14
MT,-111.95,44.98,16762,36,0,79,5.3,-2.7
MT,-111.95,44.98,16761,36,0,79,2.5,-7
MT,-111.95,44.98,16760,38,0,79,2.5,-15.2
MT,-111.95,44.98,16759,36,3,76,-3.3,-14.4
MT,-111.95,44.98,16758,30,3,74,-1.7,-7.3
MT,-111.95,44.98,16757,30,0,74,2,-6.8
MT,-111.95,44.98,16756,30,0,74,-0.4,-10.8
MT,-111.95,44.98,16755,30,0,74,0,-10.8
ID,-111.39,44.42,16762,43,0,99,8.8,-15.1
ID,-111.39,44.42,16761,43,0,99,5.2,-17.9
ID,-111.39,44.42,16760,43,0,99,0.4,-24.3
ID,-111.39,44.42,16759,43,0,99,-0.5,-20.8
ID,-111.39,44.42,16758,36,10,89,-1.9,-8.5
ID,-111.39,44.42,16757,36,0,89,1.4,-8.6
ID,-111.39,44.42,16756,28,3,86,-1,-12.7
ID,-111.39,44.42,16755,25,0,86,4.3,-11.8
ID,-111.41,44.53,16762,84,0,150,3.4,-3.3
ID,-111.41,44.53,16761,84,3,147,1.1,-10.3
ID,-111.41,44.53,16760,84,0,147,-5.1,-13.3
ID,-111.41,44.53,16759,84,0,147,-4.6,-14
ID,-111.41,44.53,16758,74,8,140,-4.1,-10.3
ID,-111.41,44.53,16757,71,3,137,-3.4,-10.3
ID,-111.41,44.53,16756,69,3,135,-3.7,-11.6
ID,-111.41,44.53,16755,69,0,135,-0.5,-9.7
MT,-111.92,45.51,16762,79,0,130,5.5,0.2
MT,-111.92,45.51,16761,79,0,130,5.3,-1.8
MT,-111.92,45.51,16760,79,0,130,0,-14.3
MT,-111.92,45.51,16759,76,5,124,-6.1,-18
MT,-111.92,45.51,16758,74,3,122,-3.2,-9.1
MT,-111.92,45.51,16757,74,0,122,2.1,-8.4
MT,-111.92,45.51,16756,71,0,122,0.9,-8.4
MT,-111.92,45.51,16755,69,3,119,0.5,-11.6
MT,-111.85,45.02,16762,79,0,137,4.2,-1.8
MT,-111.85,45.02,16761,79,3,135,3.9,-5.7
MT,-111.85,45.02,16760,79,5,130,-3.7,-16.1
MT,-111.85,45.02,16759,74,5,124,-7.1,-17
MT,-111.85,45.02,16758,69,8,117,-4.5,-12.4
MT,-111.85,45.02,16757,66,3,114,-1,-12.3
MT,-111.85,45.02,16756,66,0,114,-0.7,-13.9
MT,-111.85,45.02,16755,58,3,112,-2.1,-14.6
MT,-111.71,44.79,16762,66,3,97,2.2,-6.4
MT,-111.71,44.79,16761,66,0,97,0.5,-7.9
MT,-111.71,44.79,16760,69,5,91,-5,-14.9
MT,-111.71,44.79,16759,66,8,84,-5.2,-15.7
MT,-111.71,44.79,16758,61,3,81,-3.6,-11.4
MT,-111.71,44.79,16757,58,3,79,-2.5,-11.2
MT,-111.71,44.79,16756,56,0,79,-2.2,-12.7
MT,-111.71,44.79,16755,56,0,79,-1.4,-12.4
MT,-112.06,44.79,16762,51,3,74,2.4,-6.6
MT,-112.06,44.79,16761,51,5,69,0.5,-10
MT,-112.06,44.79,16760,51,0,69,-5.7,-16.1
MT,-112.06,44.79,16759,51,0,69,-4.8,-17.1
MT,-112.06,44.79,16758,48,3,66,-3,-12
MT,-112.06,44.79,16757,46,3,64,-1.6,-11.7
MT,-112.06,44.79,16756,46,0,64,-3.9,-12.7
MT,-112.06,44.79,16755,46,0,64,-1,-12.8
MT,-111.13,44.51,16762,122,3,185,2.8,-7.7
MT,-111.13,44.51,16761,122,0,185,0.5,-8.9
MT,-111.13,44.51,16760,122,0,185,-5.6,-15.5
MT,-111.13,44.51,16759,122,0,185,-5.2,-16.4
MT,-111.13,44.51,16758,107,15,170,-4.5,-10.4
MT,-111.13,44.51,16757,107,0,170,-3.6,-10.8
MT,-111.13,44.51,16756,97,5,165,-3.3,-13.6
MT,-111.13,44.51,16755,99,0,165,-0.2,-13.4
MT,-111.12,44.59,16762,86,3,142,3.7,-10.9
MT,-111.12,44.59,16761,86,0,142,0.7,-12.6
MT,-111.12,44.59,16760,89,0,142,-5.2,-17.5
MT,-111.12,44.59,16759,86,0,142,-5.9,-16.8
MT,-111.12,44.59,16758,79,13,130,-4,-9.9
MT,-111.12,44.59,16757,74,0,130,-3.2,-10.3
MT,-111.12,44.59,16756,71,3,127,-3.2,-12.7
MT,-111.12,44.59,16755,71,0,127,0.1,-12.5
MT,-111.15,44.61,16762,48,3,102,2.6,-22.3
MT,-111.15,44.61,16761,48,0,102,0.5,-22.4
MT,-111.15,44.61,16760,53,0,102,-4.3,-29.6
MT,-111.15,44.61,16759,56,0,102,-3.3,-27.2
MT,-111.15,44.61,16758,48,8,94,-2.6,-8.7
MT,-111.15,44.61,16757,46,3,91,-1.3,-8.6
MT,-111.15,44.61,16756,46,0,91,-1.9,-14.3
MT,-111.15,44.61,16755,46,0,91,2.8,-13.4
MT,-111.36,44.95,16762,71,0,117,2.4,-13.6
MT,-111.36,44.95,16761,71,0,117,-0.5,-15.9
MT,-111.36,44.95,16760,71,0,117,-5.7,-22.8
MT,-111.36,44.95,16759,69,5,112,-4.9,-22.1
MT,-111.36,44.95,16758,64,3,109,-4.5,-13.2
MT,-111.36,44.95,16757,58,5,104,-2.7,-9.8
MT,-111.36,44.95,16756,56,3,102,-3.2,-16.7
MT,-111.36,44.95,16755,56,0,102,-1,-16.5
MT,-111.29,44.96,16762,109,0,147,1.3,-6.7
MT,-111.29,44.96,16761,109,0,147,2.1,-7
MT,-111.29,44.96,16760,109,8,140,-2.8,-16.2
MT,-111.29,44.96,16759,107,0,140,-7.8,-17.7
MT,-111.29,44.96,16758,99,10,130,-4.9,-12.1
MT,-111.29,44.96,16757,94,5,124,-4.1,-11.9
MT,-111.29,44.96,16756,89,3,122,-5.6,-13.1
MT,-111.29,44.96,16755,89,0,122,-2.4,-14.5
MT,-111.09,44.66,16762,43,0,94,5.7,-21.6
MT,-111.09,44.66,16761,43,0,94,2.7,-22.1
MT,-111.09,44.66,16760,46,0,94,-1.7,-27.8
MT,-111.09,44.66,16759,46,0,94,-0.8,-26.2
MT,-111.09,44.66,16758,41,5,89,-1.4,-7.3
MT,-111.09,44.66,16757,36,3,86,0.3,-8
MT,-111.09,44.66,16756,36,0,86,-1.3,-15.8
MT,-111.09,44.66,16755,36,0,86,4.9,-14.8
MT,-110.96,45.4,16762,91,0,173,0.7,-6.1
MT,-110.96,45.4,16761,91,3,170,2.6,-6.2
MT,-110.96,45.4,16760,89,5,165,-3.4,-16.4
MT,-110.96,45.4,16759,76,10,155,-6.2,-17.4
MT,-110.96,45.4,16758,69,10,145,-4.5,-9.2
MT,-110.96,45.4,16757,66,0,145,1.8,-8.7
MT,-110.96,45.4,16756,64,3,142,1.7,-10.9
MT,-110.96,45.4,16755,64,0,142,-0.5,-11.4
MT,-110.97,45.5,16762,46,0,137,7.5,-5.8
MT,-110.97,45.5,16761,46,0,137,4.8,-6.8
MT,-110.97,45.5,16760,46,3,135,-0.3,-17.4
MT,-110.97,45.5,16759,38,8,127,-3.8,-17.7
MT,-110.97,45.5,16758,33,3,124,-1.3,-8.6
MT,-110.97,45.5,16757,28,5,119,5.6,-5.2
MT,-110.97,45.5,16756,28,0,119,5.3,-12.3
MT,-110.97,45.5,16755,25,8,112,1.4,-12.1
MT,-111.82,44.59,16762,64,0,102,6.8,-8.1
MT,-111.82,44.59,16761,64,3,99,4.1,-11.2
MT,-111.82,44.59,16760,64,0,99,-3,-17.1
MT,-111.82,44.59,16759,64,0,99,-2.5,-17.2
MT,-111.82,44.59,16758,58,5,94,-3,-12.1
MT,-111.82,44.59,16757,58,0,94,-1.2,-12.4
MT,-111.82,44.59,16756,58,3,91,-2.8,-13
MT,-111.82,44.59,16755,61,0,91,1.1,-12.9
MT,-114.35,47.98,16762,20,0,71,4.7,0
MT,-114.35,47.98,16761,18,0,71,4.2,-3
MT,-114.35,47.98,16760,15,0,71,-0.7,-7.5
MT,-114.35,47.98,16759,15,0,71,-1.5,-7.9
MT,-114.35,47.98,16758,15,0,71,-1.2,-5.6
MT,-114.35,47.98,16757,10,5,66,-0.3,-5.1
MT,-114.35,47.98,16756,10,0,66,3.3,-5
MT,-114.35,47.98,16755,10,0,66,-0.5,-5
MT,-114,47.68,16762,10,0,89,4.8,-2.1
MT,-114,47.68,16761,10,0,89,4,-3.2
MT,-114,47.68,16760,8,3,86,-0.9,-7.2
MT,-114,47.68,16759,0,3,84,-1.7,-7.3
MT,-114,47.68,16758,0,0,84,0.2,-4.4
MT,-114,47.68,16757,3,0,84,1,-3.5
MT,-114,47.68,16756,0,3,81,5.3,-3.2
MT,-114,47.68,16755,0,0,81,0.6,-4.6
MT,-112.76,48.06,16762,28,0,84,7.5,0.1
MT,-112.76,48.06,16761,28,0,84,7.7,1.9
MT,-112.76,48.06,16760,28,5,79,3,-5
MT,-112.76,48.06,16759,23,10,69,-3.7,-10.5
MT,-112.76,48.06,16758,23,0,69,-3.1,-8.2
MT,-112.76,48.06,16757,0,20,48,1.6,-6.8
MT,-112.76,48.06,16756,0,0,48,6.8,-1.4
MT,-112.76,48.06,16755,0,0,48,4.5,-3.4
MT,-113.78,47.43,16762,13,3,119,8.1,-1.7
MT,-113.78,47.43,16761,13,0,119,7,-4.7
MT,-113.78,47.43,16760,13,0,119,2.4,-8.7
MT,-113.78,47.43,16759,10,3,117,-0.8,-9
MT,-113.78,47.43,16758,10,0,117,1.1,-4
MT,-113.78,47.43,16757,5,3,114,3.8,-3.4
MT,-113.78,47.43,16756,0,8,107,8.1,-4
MT,-113.78,47.43,16755,0,0,107,2.9,-4.2
MT,-113.67,48.8,16762,25,0,236,6.2,2.8
MT,-113.67,48.8,16761,25,0,236,4.9,-0.1
MT,-113.67,48.8,16760,25,0,236,0.4,-4.2
MT,-113.67,48.8,16759,23,3,234,-3.7,-12.2
MT,-113.67,48.8,16758,23,0,234,-1,-6.4
MT,-113.67,48.8,16757,15,20,213,1.4,-4.4
MT,-113.67,48.8,16756,5,25,188,4.3,-1.7
MT,-113.67,48.8,16755,0,3,185,3.6,-2.1
MT,-113.94,48.43,16762,18,0,127,7,-6.4
MT,-113.94,48.43,16761,18,0,127,5.8,-8.7
MT,-113.94,48.43,16760,18,0,127,1.9,-9
MT,-113.94,48.43,16759,20,0,127,0.7,-9.5
MT,-113.94,48.43,16758,20,0,127,1.2,-4
MT,-113.94,48.43,16757,20,0,127,1.5,-4.2
MT,-113.94,48.43,16756,5,15,112,7,-2.8
MT,-113.94,48.43,16755,0,3,109,2.1,-3.9
MT,-113.86,48.8,16762,193,0,338,1.7,-6.3
MT,-113.86,48.8,16761,193,5,333,1.8,-11.7
MT,-113.86,48.8,16760,193,0,333,-4.6,-13.3
MT,-113.86,48.8,16759,193,0,333,-6.8,-16.8
MT,-113.86,48.8,16758,193,5,328,-4.9,-8.7
MT,-113.86,48.8,16757,183,8,320,-2.2,-8.1
MT,-113.86,48.8,16756,142,51,269,1.4,-6.6
MT,-113.86,48.8,16755,140,3,267,0.1,-6.6
MT,-113.02,48.13,16762,104,0,157,5.3,-2.5
MT,-113.02,48.13,16761,102,0,157,5,-6.4
MT,-113.02,48.13,16760,102,0,157,-2.9,-10.6
MT,-113.02,48.13,16759,102,0,157,-3.9,-13.9
